insertId,labels.execution_id,labels.instance_id,logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
63f4fb7f000825aab2d39276,expo1tmrc7ab,00c61b117cb170e978df03b98036ec09a1f16a37ce9088a4af596da6d7ebd427478b1f901dd2c99be85c30b57e726743cba6345bbf68b2d3c035,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.690809056Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.533930Z,projects/blidd-experiments/traces/e821786f1db22fe9724d1faa12779cdf
63f4fb7f0007539bf32a687c,be7iukljh95x,00c61b117cb7a896c440983b3c2a8cc0c7b0784d0f854d87b1e9067d2c1e27e64428e2175517ba1cb4184908283ce1d54eff53bfb48b415dad36,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.666364676Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.480155Z,projects/blidd-experiments/traces/c6de7ecf15ba8b306906bea28258d475
63f4fb7f00073e466995f3eb,tvg94vw5kgjg,00c61b117caf87709155e5cbd95ca04aaed62bde04ff0a943c29ca07fc6a6022a3d8a9c4fe3db63d1f13ddb4117f6b0d8738405d94c1226ec1,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.661152397Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.474694Z,projects/blidd-experiments/traces/317431bc51586b844fbed604890f6d44
63f4fb7f0006721e627f405a,qtu5z3a15g31,00c61b117cda822e67a9d78f67f705f876a582da426d5ec22a773159cf52462632b978b2a0efcce30e9e5c83b32c3a99b968bc825e2076c17aa1,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.569521893Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.422430Z,projects/blidd-experiments/traces/a79bbcdcab9a1d7d923664651053e502
63f4fb7f0005d34828e98964,4506ub8laib3,00c61b117c5303b736fb156196cce0c52d0f7cbcf26998c01c8ce245a5e4d8a1ec82ffe7395818df9f6603123be98505f3d17bcb64dec7ac89,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.661152397Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.381768Z,projects/blidd-experiments/traces/ff1ce28961c27c83b2b5a863218d2fa4
gdi4uqdo4ao,2x5amba8vqdx,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.513470651Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4233 ms, finished with status: 'crash'",2023-02-21T17:12:31.334734852Z,projects/blidd-experiments/traces/395f6ec35aebff1c2fff36fc864cd62b
63f4fb7f000498f309359bf7,yq87brrydbix,00c61b117c800b991bb345dcc7d33eda33971dcf08acf39805544bd45d1ec1737da859b562c4ff5aef0670537040f41881aed75b0b7ff3c2d9bc,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.498395629Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.301299Z,projects/blidd-experiments/traces/580a20eb019667f085471ca9aac3f3b0
5a16pnfgf3vf5,tvg94vw5kgjg,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.334857174Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 4253 ms, finished with status: 'crash'",2023-02-21T17:12:31.266182968Z,projects/blidd-experiments/traces/317431bc51586b844fbed604890f6d44
63f4fb7f0003fe40f4c68b29,878hsbq5tlgb,00c61b117ca6bb63dcd3b8375688d404877cab8d993ddcb45fd39d5f0979c50e333dc98acfdce6666e4fdc87e0dbf037661537e056fc29f22046,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.449425745Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,ERROR,"Error: Process exited with code 1
    at process.<anonymous> (/layers/google.nodejs.functions-framework/functions-framework/node_modules/@google-cloud/functions-framework/build/src/invoker.js:92:22)
    at process.emit (node:events:513:28)
    at process.emit (node:domain:489:12)
    at process.exit (node:internal/process/per_thread:190:15)
    at /workspace/index.js:17:11",2023-02-21T17:12:31.261696Z,projects/blidd-experiments/traces/771ec47f01bc45ea8e18e982c71c5270
14siz3df76bmgp,expo1tmrc7ab,,projects/blidd-experiments/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,2023-02-21T17:12:31.357506939Z,,preferrestoffv1,blidd-experiments,us-central1,cloud_function,DEBUG,"Function execution took 3858 ms, finished with status: 'crash'",2023-02-21T17:12:31.255535450Z,projects/blidd-experiments/traces/e821786f1db22fe9724d1faa12779cdf
